"","overall_imd_score","SOA2001"
"701",18.7747478212952,"95TT13S1"
"702",29.0409943237156,"95TT13S2"
"703",14.8656459021776,"95TT14W1"
"704",21.9185468910122,"95TT15W1"
"705",16.1181630470663,"95TT16W1"
"706",13.2932587553331,"95UU06W1"
"707",14.863804215464,"95UU09W1"
"708",29.029594075916,"95UU14W1"
"709",33.8949433193671,"95UU99C1"
"710",32.8938416980813,"95UU99C2"
"711",17.9191342300367,"95UU99C3"
"712",29.7171030332582,"95UU99C4"
"713",16.4230623678494,"95UU99C5"
"714",38.143238975452,"95UU99C6"
"715",21.5566103655852,"95VV01S1"
"716",31.9874400697001,"95VV01S2"
"717",42.2446001309474,"95VV02W1"
"718",37.2879926829719,"95VV03W1"
"719",22.7338645064953,"95VV04W1"
"720",17.3516698754051,"95VV05S1"
"721",10.6059047961594,"95VV05S2"
"722",26.8811710111973,"95VV06W1"
"723",37.2856349086663,"95VV07S1"
"724",12.2551697722527,"95VV07S2"
"725",46.1787803886546,"95VV08W1"
"726",49.4758508986695,"95VV09W1"
"727",33.7608187323248,"95VV10S1"
"728",45.6701727740052,"95VV10S2"
"729",10.0281915710792,"95VV11S1"
"730",14.2540310458222,"95VV11S2"
"731",35.7374289595369,"95VV12S1"
"732",28.1755847781421,"95VV12S2"
"733",22.7174240693828,"95VV13S1"
"734",16.2112553296273,"95VV13S2"
"735",23.301869301265,"95VV14S1"
"736",25.6327311598381,"95VV14S2"
"737",46.6852989557692,"95VV15S1"
"738",14.4008805404929,"95VV15S2"
"739",27.6441502811302,"95VV16W1"
"740",27.2726680510956,"95VV17S1"
"741",41.2196951962874,"95VV17S2"
"742",14.911235678689,"95VV18S1"
"743",26.9396747274615,"95VV18S2"
"744",16.3361147898036,"95VV19S1"
"745",39.4780084075392,"95VV19S2"
"746",22.7161629265755,"95VV20W1"
"747",21.1242785199822,"95VV21S1"
"748",13.0936611846548,"95VV21S2"
"749",39.7338983984736,"95VV22W1"
"750",20.9042440947705,"95VV23W1"
"751",12.1908443216524,"95VV24S1"
"752",27.5742931504016,"95VV24S2"
"753",42.0521689526754,"95VV25S1"
"754",28.9879753615829,"95VV25S2"
"755",25.4491945843191,"95VV26W1"
"756",30.0545457933429,"95VV27W1"
"757",20.2653899749876,"95VV28S1"
"758",37.9892981206031,"95VV28S2"
"759",23.5949690411438,"95VV29W1"
"760",8.86740535410614,"95VV30S1"
"761",21.3369662682372,"95VV30S2"
"762",18.0829945057159,"95WW01S1"
"763",18.8885675967376,"95WW01S2"
"764",16.8163074054731,"95WW02S1"
"765",13.8518772622685,"95WW02S2"
"766",23.4874688577026,"95WW03S1"
"767",8.08606317896357,"95WW03S2"
"768",16.9238271051748,"95WW04S1"
"769",10.8833627311592,"95WW04S2"
"770",9.03624112082496,"95WW05S1"
"771",16.1554613130599,"95WW05S2"
"772",11.0351845223955,"95WW06S1"
"773",5.70452055317161,"95WW06S2"
"774",6.77204542664163,"95WW07S1"
"775",7.53779379356266,"95WW07S2"
"776",7.44400403659577,"95WW08S1"
"777",7.33579144740531,"95WW08S2"
"778",34.1554464026489,"95WW09S1"
"779",6.56810086666707,"95WW09S2"
"780",12.2582424879302,"95WW10S1"
"781",17.5072166283306,"95WW10S2"
"782",5.67701508830141,"95WW11S1"
"783",7.31516143725565,"95WW11S2"
"784",41.2903643743019,"95WW12W1"
"785",5.78873767629815,"95WW13S1"
"786",9.49117540313228,"95WW13S2"
"787",43.9593496963241,"95WW14W1"
"788",8.34843684536076,"95WW15S1"
"789",5.01461796122491,"95WW15S2"
"790",11.5368019957839,"95WW16S1"
"791",31.0439941612481,"95WW16S2"
"792",16.5511276640393,"95WW17W1"
"793",15.699707540562,"95WW18W1"
"794",6.66983971411199,"95WW19S1"
"795",2.85221698860391,"95WW19S2"
"796",3.28222578879679,"95WW19S3"
"797",7.73326125138938,"95WW20S1"
"798",6.05466792057696,"95WW20S2"
"799",4.68840303538952,"95WW20S3"
"800",39.1751908918532,"95WW21S1"
"801",17.779998645789,"95WW21S2"
"802",8.37963414925745,"95WW22S1"
"803",31.5473201276287,"95WW22S2"
"804",11.9089204123312,"95WW23S1"
"805",2.13399111262878,"95WW23S2"
"806",23.9439287032338,"95WW24S1"
"807",32.4596751501848,"95WW24S2"
"808",37.0414232794133,"95WW25W1"
"809",3.79651550647521,"95XX01S1"
"810",4.89425678906813,"95XX01S2"
"811",7.91031978669217,"95XX01S3"
"812",4.6792784963853,"95XX02W1"
"813",7.48915215267646,"95XX03S1"
"814",4.45800949112591,"95XX03S2"
"815",3.77040000311908,"95XX04S1"
"816",8.81345245495384,"95XX04S2"
"817",13.187823999772,"95XX05W1"
"818",21.9934658582543,"95XX06S1"
"819",15.5146464041504,"95XX06S2"
"820",8.33507951725528,"95XX07S1"
"821",3.40697063937042,"95XX07S2"
"822",6.78080836236778,"95XX08S1"
"823",6.29214207177797,"95XX08S2"
"824",5.82022922893912,"95XX09S1"
"825",6.31267743831995,"95XX09S2"
"826",24.5659768413358,"95XX10S1"
"827",9.07136371875845,"95XX10S2"
"828",21.9393674404697,"95XX10S3"
"829",16.4819312735738,"95XX11S1"
"830",12.7585752731771,"95XX11S2"
"831",37.1832546640841,"95XX11S3"
"832",7.40809248519016,"95XX12W1"
"833",5.06123253615177,"95XX13W1"
"834",7.27166980821894,"95XX14W1"
"835",23.9651930381166,"95XX15W1"
"836",7.0009166863181,"95XX16W1"
"837",33.2848924932325,"95XX17S1"
"838",11.7585971070907,"95XX17S2"
"839",11.2217950482401,"95XX18W1"
"840",5.34063399189803,"95XX19W1"
"841",27.2744751123187,"95XX20S1"
"842",17.1412843396159,"95XX20S2"
"843",5.25447725790518,"95XX21W1"
"844",15.1637589072171,"95XX22W1"
"845",15.2871885043487,"95XX23W1"
"846",4.08196358827116,"95XX24S1"
"847",8.2124378677905,"95XX24S2"
"848",27.6606845887537,"95XX25W1"
"849",19.2357265965949,"95YY01W1"
"850",24.30749721477,"95YY02W1"
"851",17.7844397283526,"95YY03W1"
"852",18.7520177146415,"95YY04W1"
"853",24.0531050954626,"95YY05W1"
"854",20.9983015267114,"95YY06W1"
"855",20.3366451171711,"95YY07W1"
"856",24.4082808051833,"95YY08W1"
"857",23.5545921613257,"95YY09W1"
"858",15.9569410238235,"95YY10W1"
"859",36.726315804049,"95YY11W1"
"860",13.766993379968,"95YY12W1"
"861",15.3955463436514,"95YY13S1"
"862",31.8930932735005,"95YY13S2"
"863",26.5565256560382,"95YY14S1"
"864",18.3072341394121,"95YY14S2"
"865",51.6661390368648,"95YY15S1"
"866",52.0179809001849,"95YY15S2"
"867",17.9715178649569,"95YY16W1"
"868",26.935898368217,"95YY17W1"
"869",25.1044396690606,"95YY18W1"
"870",33.9398172927371,"95YY19W1"
"871",25.6186913644456,"95YY20W1"
"872",21.0627438321646,"95YY21W1"
"873",21.1672611889472,"95ZZ01W1"
"874",54.4360176223756,"95ZZ02W1"
"875",35.1051986704556,"95ZZ03W1"
"876",22.9360900906241,"95ZZ04W1"
"877",35.6847894638033,"95ZZ05W1"
"878",75.1920444852664,"95ZZ06W1"
"879",34.0589871254777,"95ZZ07W1"
"880",42.4617159357222,"95ZZ08W1"
"881",30.5208373790524,"95ZZ09W1"
"882",36.069078405555,"95ZZ10W1"
"883",24.6058848983429,"95ZZ11W1"
"884",33.2401743363221,"95ZZ12W1"
"885",24.7510900538909,"95ZZ13W1"
"886",28.2341612175081,"95ZZ14S1"
"887",17.2898388091366,"95ZZ14S2"
"888",26.488169489108,"95ZZ15W1"
"889",30.2756066809451,"95ZZ16S1"
"890",33.8455893840328,"95ZZ16S2"
