"","geography_code","obs_value"
"810","E01000827",18.75
"811","E01000828",20
"812","E01000829",26.25
"813","E01000830",9.16666666666667
"814","E01000831",17.9166666666667
"815","E01000832",12.5
"816","E01000833",6.66666666666667
"817","E01000834",13.3333333333333
"818","E01000835",32.5
"819","E01000836",11.6666666666667
"820","E01000837",22.5
"821","E01000838",10.8333333333333
"822","E01000839",9.58333333333333
"823","E01000840",5
"824","E01000841",9.58333333333333
"825","E01000842",26.25
"826","E01000843",37.0833333333333
"827","E01000844",17.0833333333333
"828","E01000845",25
"829","E01000846",60
"830","E01000847",47.9166666666667
"831","E01000848",27.5
"832","E01000849",23.75
"833","E01000850",18.3333333333333
"834","E01000851",39.5833333333333
"835","E01000852",92.0833333333333
"836","E01000853",65.4166666666667
"837","E01000854",38.75
"838","E01000855",102.916666666667
"839","E01000856",56.25
"840","E01000857",33.3333333333333
"841","E01000858",75.4166666666667
"842","E01000859",22.5
"843","E01000860",27.0833333333333
"844","E01000861",72.0833333333333
"845","E01000862",26.25
"846","E01000863",102.083333333333
"847","E01000864",50
"848","E01000865",28.75
"849","E01000866",68.3333333333333
"850","E01000867",69.1666666666667
"851","E01000868",81.25
"852","E01000869",62.9166666666667
"853","E01000870",52.5
"854","E01000871",42.0833333333333
"855","E01000872",90.4166666666667
"856","E01000873",22.9166666666667
"857","E01000874",17.0833333333333
"858","E01000875",64.5833333333333
"859","E01000876",63.3333333333333
"860","E01000877",31.25
"861","E01000878",26.6666666666667
"862","E01000879",17.0833333333333
"863","E01000880",12.0833333333333
"864","E01000881",31.25
"865","E01000882",8.33333333333333
"866","E01000883",30.8333333333333
"867","E01000884",21.6666666666667
"868","E01000885",16.25
"869","E01000886",27.5
"870","E01000887",40
"871","E01000888",35.4166666666667
"872","E01000889",76.25
"873","E01000890",72.5
"874","E01000891",71.6666666666667
"875","E01000892",38.3333333333333
"876","E01000893",15.4166666666667
"877","E01000894",5.83333333333333
"878","E01000895",34.5833333333333
"879","E01000896",12.9166666666667
"880","E01000897",12.9166666666667
"881","E01000898",34.1666666666667
"882","E01000899",20.8333333333333
"883","E01000900",53.75
"884","E01000901",76.6666666666667
"885","E01000902",57.9166666666667
"886","E01000903",30
"887","E01000904",85.8333333333333
"888","E01000905",77.9166666666667
"889","E01000906",21.25
"890","E01000907",58.75
"891","E01000908",77.5
"892","E01000909",37.5
"893","E01000910",23.3333333333333
"894","E01000911",33.75
"895","E01000912",70.8333333333333
"896","E01000913",12.5
"897","E01000914",130
"898","E01000915",58.3333333333333
"899","E01000916",70.8333333333333
"900","E01000917",107.5
"901","E01000918",50
"902","E01000919",41.6666666666667
"903","E01000920",52.0833333333333
"904","E01000921",64.1666666666667
"905","E01000922",74.5833333333333
"906","E01000923",39.1666666666667
"907","E01000924",42.5
"908","E01000925",66.6666666666667
"909","E01000926",53.75
"910","E01000927",30.4166666666667
"911","E01000928",60
"912","E01000929",70.8333333333333
"913","E01000930",94.1666666666667
"914","E01000931",100.833333333333
"915","E01000932",48.3333333333333
"916","E01000933",68.3333333333333
"917","E01000934",80
"918","E01000935",74.1666666666667
"919","E01000936",64.1666666666667
"920","E01000937",10.4166666666667
"921","E01000938",79.5833333333333
"922","E01000939",103.75
"923","E01000940",33.3333333333333
"924","E01000941",63.3333333333333
"925","E01000942",22.9166666666667
"926","E01000943",42.5
"927","E01000944",73.3333333333333
"928","E01000945",58.75
"929","E01000946",51.25
"930","E01000947",67.0833333333333
"931","E01000948",48.3333333333333
"932","E01000949",53.3333333333333
"933","E01000950",48.3333333333333
"934","E01000951",65
"935","E01000952",57.5
"936","E01000953",106.25
"937","E01000954",75.4166666666667
"938","E01000955",61.25
"939","E01000956",87.5
"940","E01000957",56.6666666666667
"941","E01000958",96.6666666666667
"942","E01000959",65.8333333333333
"943","E01000960",59.1666666666667
"944","E01000961",63.75
"945","E01000962",17.9166666666667
"946","E01000963",21.6666666666667
"947","E01000964",33.3333333333333
"948","E01000965",36.6666666666667
"949","E01000966",12.9166666666667
"950","E01000967",18.75
"951","E01000968",32.9166666666667
"952","E01000969",31.6666666666667
"953","E01000970",31.25
"954","E01000971",30
"955","E01000972",75.8333333333333
"956","E01000973",98.3333333333333
"957","E01000974",79.5833333333333
"958","E01000975",82.9166666666667
"959","E01000976",118.333333333333
"960","E01000977",70.4166666666667
"961","E01000978",75.8333333333333
"962","E01000979",70
